date,Account,daily_pnl,num_trades,wins,avg_trade_size,total_volume,long_count,win_rate,long_ratio,fg_score,sentiment,sentiment_group
2025-03-16,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,941.32505,15,14,2071.034666666667,31065.52,1,0.9333333333333333,0.06666666666666667,30,Fear,Fear
2025-03-16,0x8170715b3b381dffb7062c0298972d4727a0a63b,8368.226125000001,7,6,2856.945714285714,19998.62,6,0.8571428571428571,0.8571428571428571,30,Fear,Fear
2025-03-16,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,-1014.8986299999999,122,18,5435.027540983607,663073.36,80,0.14754098360655737,0.6557377049180327,30,Fear,Fear
2025-03-16,0xb899e522b5715391ae1d4f137653e7906c5e2115,-16454.674940999997,243,51,37649.21946502058,9148760.33,100,0.20987654320987653,0.411522633744856,30,Fear,Fear
2025-03-16,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,5.068941999999993,96,11,1435.766770833333,137833.61,94,0.11458333333333333,0.9791666666666666,30,Fear,Fear
2025-03-17,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,0.0,2,0,653.5999999999999,1307.1999999999998,2,0.0,1.0,32,Fear,Fear
2025-03-17,0x39cef799f8b69da1995852eea189df24eb5cae3c,17482.021314,198,102,1931.4227777777778,382421.71,102,0.5151515151515151,0.5151515151515151,32,Fear,Fear
2025-03-17,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,-31.277088,3,0,705.3433333333334,2116.03,0,0.0,0.0,32,Fear,Fear
2025-03-17,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2220.589556,11,8,18384.756363636363,202232.32,1,0.7272727272727273,0.09090909090909091,32,Fear,Fear
2025-03-17,0x513b8629fe877bb581bf244e326a047b249c4ff1,0.0,34,0,9396.961176470588,319496.68,34,0.0,1.0,32,Fear,Fear
2025-03-17,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,5689.901542,148,142,1318.5338513513514,195143.01,93,0.9594594594594594,0.6283783783783784,32,Fear,Fear
2025-03-17,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,72,0,1527.7720833333333,109999.59,0,0.0,0.0,32,Fear,Fear
2025-03-17,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,-1635.956183,33,0,10020.04,330661.32,2,0.0,0.06060606060606061,32,Fear,Fear
2025-03-17,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,646.346496,109,30,742.7235779816514,80956.87,79,0.27522935779816515,0.7247706422018348,32,Fear,Fear
2025-03-17,0xb899e522b5715391ae1d4f137653e7906c5e2115,812.5127600000001,50,36,32630.807600000004,1631540.3800000001,36,0.72,0.72,32,Fear,Fear
2025-03-17,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,383.30126600000006,236,88,1361.5568644067796,321327.42,117,0.3728813559322034,0.4957627118644068,32,Fear,Fear
2025-03-18,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,40.9165,15,7,703.816,10557.24,12,0.4666666666666667,0.8,34,Fear,Fear
2025-03-18,0x39cef799f8b69da1995852eea189df24eb5cae3c,238.31419899999997,278,51,2086.7174100719426,580107.4400000001,51,0.18345323741007194,0.18345323741007194,34,Fear,Fear
2025-03-18,0x420ab45e0bd8863569a5efbb9c05d91f40624641,63015.976505,5,5,22996.97,114984.85,4,1.0,0.8,34,Fear,Fear
2025-03-18,0x4f93fead39b70a1824f981a54d4e55b278e9f760,362.477712,43,1,9270.088139534884,398613.79000000004,40,0.023255813953488372,0.9302325581395349,34,Fear,Fear
2025-03-18,0x513b8629fe877bb581bf244e326a047b249c4ff1,5429.87424,6,6,43103.988333333335,258623.93000000002,0,1.0,0.0,34,Fear,Fear
2025-03-18,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,80.765831,13,9,651.7084615384615,8472.21,9,0.6923076923076923,0.6923076923076923,34,Fear,Fear
2025-03-18,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,59,0,1274.653559322034,75204.56,0,0.0,0.0,34,Fear,Fear
2025-03-18,0x8477e447846c758f5a675856001ea72298fd9cb5,185.307189,24,12,445.26666666666665,10686.4,12,0.5,0.5,34,Fear,Fear
2025-03-18,0xae5eacaf9c6b9111fd53034a602c192a04e082ed,0.0,38,0,2461.443421052632,93534.85,38,0.0,1.0,34,Fear,Fear
2025-03-18,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,0.0,21,0,3925.5247619047623,82436.02,21,0.0,1.0,34,Fear,Fear
2025-03-18,0xb899e522b5715391ae1d4f137653e7906c5e2115,1157.213435,30,11,46045.731,1381371.93,11,0.36666666666666664,0.36666666666666664,34,Fear,Fear
2025-03-18,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,-120.432,27,0,17589.48851851852,474916.19,17,0.0,0.6296296296296297,34,Fear,Fear
2025-03-18,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,1912.045902,265,84,1327.6093207547171,351816.47000000003,124,0.3169811320754717,0.4679245283018868,34,Fear,Fear
2025-03-19,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,53.98042,32,29,541.1225,17315.92,3,0.90625,0.09375,32,Fear,Fear
2025-03-19,0x39cef799f8b69da1995852eea189df24eb5cae3c,909.907336,114,2,2451.3675438596492,279455.9,2,0.017543859649122806,0.017543859649122806,32,Fear,Fear
2025-03-19,0x420ab45e0bd8863569a5efbb9c05d91f40624641,0.0,58,0,5839.154827586207,338670.98,21,0.0,0.3620689655172414,32,Fear,Fear
2025-03-19,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,-2.8135689999999993,12,2,485.3908333333334,5824.6900000000005,1,0.16666666666666666,0.08333333333333333,32,Fear,Fear
2025-03-19,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1267.102776,28,27,10768.731785714286,301524.49,1,0.9642857142857143,0.03571428571428571,32,Fear,Fear
2025-03-19,0x513b8629fe877bb581bf244e326a047b249c4ff1,13272.411278,130,20,6313.8808461538465,820804.51,68,0.15384615384615385,0.5230769230769231,32,Fear,Fear
2025-03-19,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,106.886191,43,39,1166.1046511627908,50142.5,1,0.9069767441860465,0.023255813953488372,32,Fear,Fear
2025-03-19,0x8170715b3b381dffb7062c0298972d4727a0a63b,3036.68886,109,9,1511.8720183486237,164794.05,0,0.08256880733944955,0.0,32,Fear,Fear
2025-03-19,0x8477e447846c758f5a675856001ea72298fd9cb5,0.0,9,0,598.3033333333333,5384.73,0,0.0,0.0,32,Fear,Fear
2025-03-19,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,5298.232927,160,110,4757.0466875,761127.47,50,0.6875,0.3125,32,Fear,Fear
2025-03-19,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0,26,0,4414.302692307692,114771.87,18,0.0,0.6923076923076923,32,Fear,Fear
2025-03-19,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,5077.53809,862,420,1870.0401624129931,1611974.62,391,0.4872389791183295,0.45359628770301624,32,Fear,Fear
2025-03-20,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,144.656157,20,10,1620.353,32407.06,6,0.5,0.3,49,Neutral,Neutral
2025-03-20,0x39cef799f8b69da1995852eea189df24eb5cae3c,0.0,81,0,615.0982716049383,49822.96,0,0.0,0.0,49,Neutral,Neutral
2025-03-20,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,-147.78931200000002,20,14,769.2385,15384.77,9,0.7,0.45,49,Neutral,Neutral
2025-03-20,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,4773.233359,190,146,3271.467263157895,621578.78,44,0.7684210526315789,0.23157894736842105,49,Neutral,Neutral
2025-03-20,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,8,0,14999.98875,119999.91,8,0.0,1.0,49,Neutral,Neutral
2025-03-20,0x513b8629fe877bb581bf244e326a047b249c4ff1,3864.993844,74,74,1410.5524324324324,104380.88,0,1.0,0.0,49,Neutral,Neutral
2025-03-20,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,619.4757400000001,29,28,1042.7703448275863,30240.34,1,0.9655172413793104,0.034482758620689655,49,Neutral,Neutral
2025-03-20,0x8170715b3b381dffb7062c0298972d4727a0a63b,652.062115,12,3,7589.970833333334,91079.65000000001,0,0.25,0.0,49,Neutral,Neutral
2025-03-20,0x8477e447846c758f5a675856001ea72298fd9cb5,65.297516,11,7,483.58363636363634,5319.42,11,0.6363636363636364,1.0,49,Neutral,Neutral
2025-03-20,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,0.0,1,0,84870.0,84870.0,1,0.0,1.0,49,Neutral,Neutral
2025-03-20,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,824.5402799999999,30,10,1638.5426666666667,49156.28,10,0.3333333333333333,0.3333333333333333,49,Neutral,Neutral
2025-03-20,0xb899e522b5715391ae1d4f137653e7906c5e2115,38.9845,2,1,2217.9049999999997,4435.8099999999995,1,0.5,0.5,49,Neutral,Neutral
2025-03-20,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,-673.32434,278,13,1553.048165467626,431747.39,145,0.046762589928057555,0.5215827338129496,49,Neutral,Neutral
2025-03-21,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,0.5844,12,1,187.86083333333332,2254.33,10,0.08333333333333333,0.8333333333333334,31,Fear,Fear
2025-03-21,0x2c229d22b100a7beb69122eed721cee9b24011dd,1215.774424,74,53,1528.0594594594593,113076.4,21,0.7162162162162162,0.28378378378378377,31,Fear,Fear
2025-03-21,0x39cef799f8b69da1995852eea189df24eb5cae3c,0.0,3,0,10058.62,30175.86,3,0.0,1.0,31,Fear,Fear
2025-03-21,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,39.1247,6,2,494.46000000000004,2966.76,2,0.3333333333333333,0.3333333333333333,31,Fear,Fear
2025-03-21,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,0.0,17,0,1470.5794117647058,24999.85,17,0.0,1.0,31,Fear,Fear
2025-03-21,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,6,0,30000.725000000002,180004.35,6,0.0,1.0,31,Fear,Fear
2025-03-21,0x8477e447846c758f5a675856001ea72298fd9cb5,0.0,2,0,443.555,887.11,0,0.0,0.0,31,Fear,Fear
2025-03-21,0xb899e522b5715391ae1d4f137653e7906c5e2115,829.63013,28,14,55552.7575,1555477.21,14,0.5,0.5,31,Fear,Fear
2025-03-21,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,4840.206961,540,274,1147.793888888889,619808.7,268,0.5074074074074074,0.4962962962962963,31,Fear,Fear
2025-03-22,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,132.087931,17,9,559.405294117647,9509.89,6,0.5294117647058824,0.35294117647058826,32,Fear,Fear
2025-03-22,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,-1184.046158,11,0,340.78363636363633,3748.62,0,0.0,0.0,32,Fear,Fear
2025-03-22,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,4350.379248,53,53,1308.6299999999999,69357.39,0,1.0,0.0,32,Fear,Fear
2025-03-22,0x4f93fead39b70a1824f981a54d4e55b278e9f760,57.826385,23,23,13000.341739130434,299007.86,0,1.0,0.0,32,Fear,Fear
2025-03-22,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,4462.921835,63,61,968.4492063492064,61012.3,57,0.9682539682539683,0.9047619047619048,32,Fear,Fear
2025-03-22,0x8170715b3b381dffb7062c0298972d4727a0a63b,3033.0221030000002,18,18,546.31,9833.58,18,1.0,1.0,32,Fear,Fear
2025-03-22,0x8477e447846c758f5a675856001ea72298fd9cb5,-41.40918,4,0,287.38,1149.52,2,0.0,0.5,32,Fear,Fear
2025-03-22,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,1686.5821569999998,336,87,1486.1172916666667,499335.41,133,0.25892857142857145,0.3958333333333333,32,Fear,Fear
2025-03-23,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,79.086899,14,13,840.6328571428572,11768.86,1,0.9285714285714286,0.07142857142857142,30,Fear,Fear
2025-03-23,0x2c229d22b100a7beb69122eed721cee9b24011dd,514.5145660000001,15,9,919.33,13789.95,6,0.6,0.4,30,Fear,Fear
2025-03-23,0x39cef799f8b69da1995852eea189df24eb5cae3c,4986.100671,92,51,4165.560978260869,383231.61,51,0.5543478260869565,0.5543478260869565,30,Fear,Fear
2025-03-23,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,0.0,2,0,374.475,748.95,0,0.0,0.0,30,Fear,Fear
2025-03-23,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2842.356132,74,25,4065.1860810810813,300823.77,49,0.33783783783783783,0.6621621621621622,30,Fear,Fear
2025-03-23,0x4f93fead39b70a1824f981a54d4e55b278e9f760,90.12564,9,8,3715.6833333333325,33441.149999999994,1,0.8888888888888888,0.1111111111111111,30,Fear,Fear
2025-03-23,0x8170715b3b381dffb7062c0298972d4727a0a63b,3464.777168,2,2,4999.96,9999.92,2,1.0,1.0,30,Fear,Fear
2025-03-23,0x8477e447846c758f5a675856001ea72298fd9cb5,178.247768,37,11,554.7635135135135,20526.25,11,0.2972972972972973,0.2972972972972973,30,Fear,Fear
2025-03-23,0xb899e522b5715391ae1d4f137653e7906c5e2115,907.21938,19,6,86028.07789473684,1634533.48,6,0.3157894736842105,0.3157894736842105,30,Fear,Fear
2025-03-23,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,882.848973,173,18,986.2425433526012,170619.96,156,0.10404624277456648,0.9017341040462428,30,Fear,Fear
2025-03-24,0x083384f897ee0f19899168e3b1bec365f52a9012,40200.0,5,4,79640.0,398200.0,4,0.8,0.8,45,Neutral,Neutral
2025-03-24,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,808.135252,45,31,1334.7422222222222,60063.4,11,0.6888888888888889,0.24444444444444444,45,Neutral,Neutral
2025-03-24,0x39cef799f8b69da1995852eea189df24eb5cae3c,3896.627832,20,20,1703.6174999999998,34072.35,0,1.0,0.0,45,Neutral,Neutral
2025-03-24,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,-216.431703,25,10,545.196,13629.9,8,0.4,0.32,45,Neutral,Neutral
2025-03-24,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,48319.557796,179,179,6448.748994413409,1154326.07,0,1.0,0.0,45,Neutral,Neutral
2025-03-24,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,14,0,4285.6335714285715,59998.869999999995,0,0.0,0.0,45,Neutral,Neutral
2025-03-24,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,80.95313,26,22,179.39076923076925,4664.160000000001,23,0.8461538461538461,0.8846153846153846,45,Neutral,Neutral
2025-03-24,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,-869.145978,2,0,8449.470000000001,16898.940000000002,0,0.0,0.0,45,Neutral,Neutral
2025-03-24,0x8170715b3b381dffb7062c0298972d4727a0a63b,2838.532396,47,41,2021.1748936170213,94995.22,9,0.8723404255319149,0.19148936170212766,45,Neutral,Neutral
2025-03-24,0x8477e447846c758f5a675856001ea72298fd9cb5,0.0,78,0,559.9092307692307,43672.92,0,0.0,0.0,45,Neutral,Neutral
2025-03-24,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,5070.619785,23,17,15004.912173913042,345112.98,6,0.7391304347826086,0.2608695652173913,45,Neutral,Neutral
2025-03-24,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,55,0,1344.684,73957.62,0,0.0,0.0,45,Neutral,Neutral
2025-03-24,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,7115.309948,498,301,1393.0049999999999,693716.49,152,0.6044176706827309,0.30522088353413657,45,Neutral,Neutral
2025-03-25,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,417.38885700000003,33,12,530.670303030303,17512.12,20,0.36363636363636365,0.6060606060606061,46,Neutral,Neutral
2025-03-25,0x2c229d22b100a7beb69122eed721cee9b24011dd,-3323.090682,197,4,2132.1234010152284,420028.31,125,0.02030456852791878,0.6345177664974619,46,Neutral,Neutral
2025-03-25,0x39cef799f8b69da1995852eea189df24eb5cae3c,0.0,1,0,100176.1,100176.1,0,0.0,0.0,46,Neutral,Neutral
2025-03-25,0x420ab45e0bd8863569a5efbb9c05d91f40624641,0.0,11,0,9047.907272727272,99526.98,0,0.0,0.0,46,Neutral,Neutral
2025-03-25,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,87.95347999999998,3,1,377.80999999999995,1133.4299999999998,1,0.3333333333333333,0.3333333333333333,46,Neutral,Neutral
2025-03-25,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,30531.101000000002,50,50,12797.315200000001,639865.76,0,1.0,0.0,46,Neutral,Neutral
2025-03-25,0x4f93fead39b70a1824f981a54d4e55b278e9f760,217.47456799999998,9,5,13309.063333333334,119781.57,9,0.5555555555555556,1.0,46,Neutral,Neutral
2025-03-25,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,518.695168,28,25,2706.113571428571,75771.18,15,0.8928571428571429,0.5357142857142857,46,Neutral,Neutral
2025-03-25,0x8170715b3b381dffb7062c0298972d4727a0a63b,2164.09548,6,6,6666.248333333334,39997.490000000005,0,1.0,0.0,46,Neutral,Neutral
2025-03-25,0x8477e447846c758f5a675856001ea72298fd9cb5,994.196069,36,25,1272.072777777778,45794.62,26,0.6944444444444444,0.7222222222222222,46,Neutral,Neutral
2025-03-25,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,0.0,1,0,87100.0,87100.0,1,0.0,1.0,46,Neutral,Neutral
2025-03-25,0xb899e522b5715391ae1d4f137653e7906c5e2115,-836.051084,95,22,35299.146315789476,3353418.9,47,0.23157894736842105,0.49473684210526314,46,Neutral,Neutral
2025-03-25,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,1247.563224,302,133,1175.5995695364238,355031.07,162,0.44039735099337746,0.5364238410596026,46,Neutral,Neutral
2025-03-26,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,379.04079,35,16,637.0742857142857,22297.6,17,0.45714285714285713,0.4857142857142857,47,Neutral,Neutral
2025-03-26,0x2c229d22b100a7beb69122eed721cee9b24011dd,2267.24956,62,46,1961.7532258064518,121628.70000000001,16,0.7419354838709677,0.25806451612903225,47,Neutral,Neutral
2025-03-26,0x39cef799f8b69da1995852eea189df24eb5cae3c,3751.29504,27,27,2359.6644444444446,63710.94,27,1.0,1.0,47,Neutral,Neutral
2025-03-26,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,69.285,3,1,749.9666666666667,2249.9,3,0.3333333333333333,1.0,47,Neutral,Neutral
2025-03-26,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,9220.631786,139,84,4952.570287769784,688407.27,55,0.60431654676259,0.39568345323741005,47,Neutral,Neutral
2025-03-26,0x4f93fead39b70a1824f981a54d4e55b278e9f760,980.433384,10,6,20075.693,200756.93,4,0.6,0.4,47,Neutral,Neutral
2025-03-26,0x6d6a4b953f202f8df5bed40692e7fd865318264a,413.304033,18,2,875.7783333333333,15764.01,16,0.1111111111111111,0.8888888888888888,47,Neutral,Neutral
2025-03-26,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,95.092268,76,24,1432.4967105263158,108869.75,27,0.3157894736842105,0.35526315789473684,47,Neutral,Neutral
2025-03-26,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,0.0,3,0,5632.456666666668,16897.370000000003,3,0.0,1.0,47,Neutral,Neutral
2025-03-26,0x8170715b3b381dffb7062c0298972d4727a0a63b,619.572648,1,1,9998.76,9998.76,0,1.0,0.0,47,Neutral,Neutral
2025-03-26,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,1,0,1134.46,1134.46,1,0.0,1.0,47,Neutral,Neutral
2025-03-26,0x8477e447846c758f5a675856001ea72298fd9cb5,27.5033,9,1,744.4566666666666,6700.11,1,0.1111111111111111,0.1111111111111111,47,Neutral,Neutral
2025-03-26,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2087.063794,27,3,16199.963333333333,437399.01,24,0.1111111111111111,0.8888888888888888,47,Neutral,Neutral
2025-03-26,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2501.984536,35,35,1988.6225714285713,69601.79,35,1.0,1.0,47,Neutral,Neutral
2025-03-26,0xb899e522b5715391ae1d4f137653e7906c5e2115,-761.216368,90,0,10986.137555555555,988752.38,34,0.0,0.37777777777777777,47,Neutral,Neutral
2025-03-26,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0,3,0,32793.78333333333,98381.35,2,0.0,0.6666666666666666,47,Neutral,Neutral
2025-03-26,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,-3277.262362,2442,570,1854.9387059787061,4529760.32,1255,0.2334152334152334,0.5139230139230139,47,Neutral,Neutral
2025-03-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,-75.604728,37,6,1827.1091891891895,67603.04000000001,29,0.16216216216216217,0.7837837837837838,40,Fear,Fear
2025-03-27,0x39cef799f8b69da1995852eea189df24eb5cae3c,6504.316844999999,175,30,1553.5887428571427,271878.02999999997,30,0.17142857142857143,0.17142857142857143,40,Fear,Fear
2025-03-27,0x4f93fead39b70a1824f981a54d4e55b278e9f760,4329.319769,40,16,19609.212,784368.48,24,0.4,0.6,40,Fear,Fear
2025-03-27,0x513b8629fe877bb581bf244e326a047b249c4ff1,0.0,71,0,2086.2633802816904,148124.7,71,0.0,1.0,40,Fear,Fear
2025-03-27,0x6d6a4b953f202f8df5bed40692e7fd865318264a,154.257092,23,15,550.3630434782609,12658.35,8,0.6521739130434783,0.34782608695652173,40,Fear,Fear
2025-03-27,0x8170715b3b381dffb7062c0298972d4727a0a63b,26714.79759,64,62,1071.89515625,68601.29,62,0.96875,0.96875,40,Fear,Fear
2025-03-27,0x8477e447846c758f5a675856001ea72298fd9cb5,195.60777199999998,40,14,1138.75375,45550.15,14,0.35,0.35,40,Fear,Fear
2025-03-27,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,894.0,21,6,16543.90380952381,347421.98,15,0.2857142857142857,0.7142857142857143,40,Fear,Fear
2025-03-27,0xbaaaf6571ab7d571043ff1e313a9609a10637864,18422.612928,141,29,5128.675106382978,723143.19,112,0.20567375886524822,0.7943262411347518,40,Fear,Fear
2025-03-27,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0,21,0,24814.283809523808,521099.95999999996,21,0.0,1.0,40,Fear,Fear
2025-03-27,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,1743.483217,136,84,1246.1119852941176,169471.23,76,0.6176470588235294,0.5588235294117647,40,Fear,Fear
2025-03-28,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,0.0,41,0,1494.4563414634147,61272.71,41,0.0,1.0,44,Fear,Fear
2025-03-28,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,-21.766132,41,1,876.1812195121952,35923.43,37,0.024390243902439025,0.9024390243902439,44,Fear,Fear
2025-03-28,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,10,0,19998.763,199987.63,10,0.0,1.0,44,Fear,Fear
2025-03-28,0x513b8629fe877bb581bf244e326a047b249c4ff1,1407.178603,80,80,1919.6236250000002,153569.89,0,1.0,0.0,44,Fear,Fear
2025-03-28,0x6d6a4b953f202f8df5bed40692e7fd865318264a,0.0,12,0,227.225,2726.7,12,0.0,1.0,44,Fear,Fear
2025-03-28,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,1130.350383,6,6,3004.626666666667,18027.760000000002,0,1.0,0.0,44,Fear,Fear
2025-03-28,0x8170715b3b381dffb7062c0298972d4727a0a63b,13956.614828,29,29,1137.9037931034482,32999.21,29,1.0,1.0,44,Fear,Fear
2025-03-28,0x8477e447846c758f5a675856001ea72298fd9cb5,1617.77036,37,25,1225.1743243243243,45331.45,25,0.6756756756756757,0.6756756756756757,44,Fear,Fear
2025-03-28,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,1342.0,54,4,6430.7037037037035,347258.0,50,0.07407407407407407,0.9259259259259259,44,Fear,Fear
2025-03-28,0xbaaaf6571ab7d571043ff1e313a9609a10637864,0.0,154,0,1587.974025974026,244548.0,154,0.0,1.0,44,Fear,Fear
2025-03-28,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,1800.111949,239,79,1142.9856903765692,273173.58,157,0.3305439330543933,0.6569037656903766,44,Fear,Fear
2025-03-29,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,-4998.7857109999995,95,0,590.3975789473685,56087.770000000004,0,0.0,0.0,26,Fear,Fear
2025-03-29,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,28.499012000000004,15,5,468.65066666666667,7029.76,15,0.3333333333333333,1.0,26,Fear,Fear
2025-03-29,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,314.6728,23,3,15232.22,350341.06,20,0.13043478260869565,0.8695652173913043,26,Fear,Fear
2025-03-29,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,8,0,27499.309999999998,219994.47999999998,8,0.0,1.0,26,Fear,Fear
2025-03-29,0x6d6a4b953f202f8df5bed40692e7fd865318264a,0.0,7,0,221.41285714285712,1549.8899999999999,7,0.0,1.0,26,Fear,Fear
2025-03-29,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,129.420544,81,64,518.0966666666667,41965.83,2,0.7901234567901234,0.024691358024691357,26,Fear,Fear
2025-03-29,0x8170715b3b381dffb7062c0298972d4727a0a63b,19573.830158,84,44,1179.535,99080.94,84,0.5238095238095238,1.0,26,Fear,Fear
2025-03-29,0x8477e447846c758f5a675856001ea72298fd9cb5,7.57416,10,2,721.253,7212.530000000001,2,0.2,0.2,26,Fear,Fear
2025-03-29,0xbaaaf6571ab7d571043ff1e313a9609a10637864,720.187479,576,242,2565.303715277778,1477614.94,334,0.4201388888888889,0.5798611111111112,26,Fear,Fear
2025-03-29,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,-3643.1083540000004,934,304,1403.1173447537474,1310511.6,480,0.32548179871520344,0.5139186295503212,26,Fear,Fear
2025-03-30,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,-743.288757,44,1,726.7522727272727,31977.1,31,0.022727272727272728,0.7045454545454546,32,Fear,Fear
2025-03-30,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,0.0,3,0,250.07333333333335,750.22,3,0.0,1.0,32,Fear,Fear
2025-03-30,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,5362.529222,21,21,12161.259047619047,255386.44,0,1.0,0.0,32,Fear,Fear
2025-03-30,0x6d6a4b953f202f8df5bed40692e7fd865318264a,3.492534,6,1,276.01,1656.06,4,0.16666666666666666,0.6666666666666666,32,Fear,Fear
2025-03-30,0x8170715b3b381dffb7062c0298972d4727a0a63b,9683.820194,31,15,2259.391935483871,70041.15,29,0.4838709677419355,0.9354838709677419,32,Fear,Fear
2025-03-30,0x8477e447846c758f5a675856001ea72298fd9cb5,267.13403800000003,8,6,681.61,5452.88,6,0.75,0.75,32,Fear,Fear
2025-03-30,0xb899e522b5715391ae1d4f137653e7906c5e2115,671.2771319999999,47,23,28154.073617021277,1323241.46,24,0.48936170212765956,0.5106382978723404,32,Fear,Fear
2025-03-30,0xbaaaf6571ab7d571043ff1e313a9609a10637864,0.0,339,0,2980.306991150442,1010324.07,339,0.0,1.0,32,Fear,Fear
2025-03-30,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,536.150767,53,26,1635.4145283018868,86676.97,27,0.49056603773584906,0.5094339622641509,32,Fear,Fear
